"date","close","volume","open","high","low"
"2013/11/13","356.2200","2773339.0000","347.4000","356.2200","345.6800"
"2013/11/12","349.5300","2343108.0000","352.9900","355.4826","347.2820"
"2013/11/11","354.3780","2261703.0000","350.5900","355.3700","348.0600"
"2013/11/08","350.3100","2625612.0000","345.9500","351.0500","344.0400"
"2013/11/07","343.5600","4246294.0000","355.8600","357.9000","341.8800"
"2013/11/06","356.1800","2284870.0000","360.4500","362.8700","354.5000"
"2013/11/05","358.8920","2006927.0000","356.7800","360.1700","354.8400"
"2013/11/04","358.7400","1938439.0000","360.1200","361.0000","354.4000"
"2013/11/01","359.0020","3331015.0000","365.6300","365.7700","356.1000"
"2013/10/31","364.0300","2466837.0000","361.7300","366.0000","359.0000"
"2013/10/30","361.0800","4500014.0000","362.6200","365.0000","358.6500"
"2013/10/29","362.7000","2184755.0000","358.9600","362.8900","356.2900"
"2013/10/28","358.1600","3602497.0000","359.9200","362.7500","357.2000"
"2013/10/25","363.3900","12034820.0000","358.6000","368.4000","352.6200"
"2013/10/24","332.2100","5699188.0000","329.6300","332.6499","326.7500"
"2013/10/23","326.7560","2804982.0000","330.8400","331.7200","324.0601"
"2013/10/22","332.5400","3928327.0000","327.7200","337.1100","325.6800"
"2013/10/21","326.4400","2521923.0000","329.8900","330.0000","323.8000"
"2013/10/18","328.9310","5937591.0000","319.3600","331.8900","316.7500"
"2013/10/17","310.7700","2632744.0000","307.0700","311.0000","305.2400"
"2013/10/16","310.4900","2167086.0000","308.3800","310.8000","305.5540"
"2013/10/15","306.4000","2260854.0000","309.8700","310.7900","305.2600"
"2013/10/14","310.7000","1937892.0000","309.2200","311.6450","307.0000"
"2013/10/11","310.8890","2160877.0000","304.7700","310.9300","303.8400"
"2013/10/10","305.1740","2555085.0000","304.6300","306.7000","302.5901"
"2013/10/09","298.2300","3247149.0000","303.4200","303.4978","296.5025"
"2013/10/08","303.2300","3166244.0000","311.5000","311.5450","300.2700"
"2013/10/07","310.0300","2083122.0000","315.2400","315.3399","309.7400"
"2013/10/04","319.0400","1814976.0000","315.1300","319.2000","312.6200"
"2013/10/03","314.7600","2674741.0000","320.3900","322.9200","313.0200"
"2013/10/02","320.5100","2217373.0000","318.0400","321.7300","317.5200"
"2013/10/01","320.9500","2396323.0000","314.2200","321.0000","313.6500"
"2013/09/30","312.6400","1622476.0000","313.4100","315.3100","311.0600"
"2013/09/27","316.0100","1657457.0000","316.9200","317.2100","313.3500"
"2013/09/26","318.1200","1989882.0000","313.9000","319.3700","313.2600"
"2013/09/25","312.6500","2008107.0000","314.5300","316.7100","310.7500"
"2013/09/24","314.1300","2005771.0000","312.4300","318.0799","311.2800"
"2013/09/23","311.4900","1884097.0000","314.0100","315.9000","308.7710"
"2013/09/20","316.3400","5301376.0000","312.5400","320.5700","312.4100"
"2013/09/19","312.0600","2350846.0000","313.7700","314.5400","311.0400"
"2013/09/18","312.0340","2945713.0000","304.0600","312.7400","302.9100"
"2013/09/17","304.1700","2296540.0000","297.6300","304.6500","296.0101"
"2013/09/16","296.0600","1814278.0000","299.8200","301.0000","295.2600"
"2013/09/13","297.9200","1350645.0000","300.1400","300.2200","296.2010"
"2013/09/12","298.8600","1606193.0000","299.3900","302.0000","297.6610"
"2013/09/11","299.6400","1742577.0000","298.9100","301.8600","297.8400"
"2013/09/10","300.3600","1776500.0000","300.5500","301.0000","297.2200"
"2013/09/09","299.7100","1627053.0000","297.2200","299.9600","296.6000"
"2013/09/06","295.8600","2291361.0000","295.3300","298.8800","290.8000"
"2013/09/05","294.1000","1816615.0000","293.6300","297.0000","292.7100"
"2013/09/04","293.6400","2438051.0000","288.3300","295.2300","287.5800"
"2013/09/03","288.8000","2897569.0000","284.7300","291.3900","284.1700"
"2013/08/30","280.9800","1534706.0000","284.5900","284.8700","280.0000"
"2013/08/29","283.9800","1566414.0000","281.4500","285.9800","280.0000"
"2013/08/28","281.5800","1457146.0000","280.3600","283.0000","279.3300"
"2013/08/27","280.9300","2475209.0000","283.8700","285.2800","279.7400"
"2013/08/26","286.2100","1717000.0000","290.4300","291.0499","285.6207"
"2013/08/23","290.0100","1967485.0000","291.2100","291.5000","287.9000"
"2013/08/22","289.7300","1422586.0000","284.8000","289.8700","284.8000"
"2013/08/21","284.5700","1815071.0000","285.0900","288.5000","283.8300"
"2013/08/20","287.0900","1585260.0000","285.8800","289.5150","285.7400"
"2013/08/19","285.5700","2477429.0000","285.1900","289.5600","283.4800"
"2013/08/16","284.8200","2419819.0000","286.5500","288.3300","284.5000"
"2013/08/15","286.4700","2261393.0000","288.7900","289.3000","285.1500"
"2013/08/14","291.3400","1414671.0000","294.2900","294.2900","290.5400"
"2013/08/13","293.9700","2349902.0000","295.8800","296.3700","290.6700"
"2013/08/12","296.6900","1504525.0000","295.7900","299.0800","295.2600"
"2013/08/09","297.2600","1950286.0000","295.6800","299.2700","294.2987"
"2013/08/08","295.7400","2343430.0000","298.5200","298.5200","292.5501"
"2013/08/07","296.9100","1960889.0000","300.1500","300.9900","296.1500"
"2013/08/06","300.7500","1848951.0000","300.5100","301.3600","297.5200"
"2013/08/05","300.9900","2232858.0000","303.4000","303.6200","298.3000"
"2013/08/02","304.2100","2502646.0000","304.6300","305.3300","301.5000"
"2013/08/01","305.5700","2965318.0000","303.0800","306.2100","298.9050"
"2013/07/31","301.2200","1891314.0000","303.9100","305.1500","301.0000"
"2013/07/30","302.4100","3053425.0000","307.7200","309.7833","301.5700"
"2013/07/29","306.1000","3211811.0000","311.0700","313.0000","305.9000"
"2013/07/26","312.0100","8815447.0000","299.5500","313.6200","295.5500"
"2013/07/25","303.4000","5368682.0000","299.0000","304.5000","296.7500"
"2013/07/24","298.9400","1999034.0000","303.0200","303.8400","298.0400"
"2013/07/23","301.0600","1999094.0000","303.1600","305.0600","300.5600"
"2013/07/22","303.4800","2520563.0000","309.2500","309.2500","302.0000"
"2013/07/19","305.2300","2962549.0000","304.3900","305.7900","301.9100"
"2013/07/18","304.1100","3058835.0000","306.2700","306.3408","301.8700"
"2013/07/17","308.6900","2028181.0000","306.9700","308.8000","305.6900"
"2013/07/16","306.8700","2658650.0000","307.3000","309.3900","305.5119"
"2013/07/15","306.5700","2245087.0000","307.2700","307.9900","304.3500"
"2013/07/12","307.5500","4538273.0000","298.6900","307.5500","298.5000"
"2013/07/11","299.6600","4007101.0000","294.9900","300.6900","292.1000"
"2013/07/10","292.3300","1822057.0000","291.4100","293.3400","289.4000"
"2013/07/09","291.5300","2748223.0000","291.0000","292.5700","288.0100"
"2013/07/08","290.5900","3045854.0000","286.4200","291.6700","286.1400"
"2013/07/05","285.8800","1985323.0000","285.0000","286.3799","282.0700"
"2013/07/03","284.0300","1380205.0000","282.0000","285.4000","282.0000"
"2013/07/02","283.7300","3237708.0000","281.0400","286.5800","280.5900"
"2013/07/01","282.1000","2887790.0000","279.0000","283.2900","277.1600"
"2013/06/28","277.6900","3193262.0000","276.1900","279.8300","276.1900"
"2013/06/27","277.5500","2518588.0000","279.1800","280.2000","274.5400"
"2013/06/26","277.5700","3028916.0000","273.9800","277.9800","273.5001"
"2013/06/25","272.0880","2447760.0000","272.3000","273.4700","269.0000"
"2013/06/24","270.6100","3863364.0000","271.2900","273.1600","265.0000"
"2013/06/21","273.3600","4202058.0000","274.5700","275.8399","269.7900"
"2013/06/20","273.4400","2983983.0000","275.1400","278.6000","272.3900"
"2013/06/19","278.1600","2827148.0000","281.2600","283.3400","277.8700"
"2013/06/18","281.7600","2124505.0000","279.0800","282.9100","278.1100"
"2013/06/17","278.0600","2883867.0000","276.3500","280.2000","275.6500"
"2013/06/14","273.9900","2150179.0000","275.0000","277.0700","273.4420"
"2013/06/13","275.7900","2649515.0000","271.5000","276.8000","270.2901"
"2013/06/12","271.6700","2237998.0000","276.6000","276.8000","270.4500"
"2013/06/11","274.7800","3097245.0000","276.0000","278.4110","274.2400"
"2013/06/10","281.0700","3080473.0000","276.6800","282.4700","275.2400"
"2013/06/07","276.8700","4631159.0000","269.7400","280.1000","269.1300"
"2013/06/06","267.8300","2468870.0000","267.7500","270.5000","264.2100"
"2013/06/05","267.1700","3511955.0000","265.8100","271.6600","265.0200"
"2013/06/04","265.7000","2088072.0000","267.0000","268.8800","263.0200"
"2013/06/03","266.8800","2543272.0000","268.9600","269.1100","262.9500"
"2013/05/31","269.2000","3373088.0000","266.0000","271.9100","265.9400"
"2013/05/30","266.8300","1667069.0000","265.7100","268.5700","265.6150"
"2013/05/29","265.5300","1901987.0000","265.4600","268.2500","264.8440"
"2013/05/28","267.2900","3470157.0000","266.4800","271.1000","266.0000"
"2013/05/24","261.7400","1696120.0000","259.8500","261.9300","258.3400"
"2013/05/23","261.8000","2000141.0000","260.4900","263.1700","259.5900"
"2013/05/22","262.9600","3331960.0000","267.3900","267.5900","260.8000"
"2013/05/21","268.8600","1740656.0000","268.7400","270.7700","267.6600"
"2013/05/20","267.6300","2208934.0000","269.0000","271.7900","266.5000"
"2013/05/17","269.9000","2527271.0000","265.8300","269.9800","265.0000"
"2013/05/16","264.1200","1637688.0000","265.9600","268.4300","263.8500"
"2013/05/15","266.5600","2719587.0000","267.0700","269.0500","264.5600"
"2013/05/14","268.3300","2698767.0000","264.5000","269.4000","264.0280"
"2013/05/13","264.5100","2149398.0000","262.7700","265.8800","262.0000"
"2013/05/10","263.6300","3144719.0000","260.8800","263.6500","260.2100"
"2013/05/09","260.1600","2769255.0000","258.7300","263.5500","256.8800"
"2013/05/08","258.6800","2674938.0000","256.8700","260.2950","255.3340"
"2013/05/07","257.7300","3133399.0000","256.3100","259.7400","252.9101"
"2013/05/06","255.7200","2347669.0000","258.0900","259.5000","253.4201"
"2013/05/03","258.0500","3513514.0000","256.1400","259.2500","254.7000"
"2013/05/02","252.5500","3918918.0000","248.9400","252.9300","245.7800"
"2013/05/01","248.2300","4390652.0000","253.9000","254.2000","245.7500"
"2013/04/30","253.8100","4248690.0000","249.3700","254.6800","248.5600"
"2013/04/29","249.7400","7108663.0000","254.9000","257.0100","249.1500"
"2013/04/26","254.8100","14026370.0000","269.9700","272.0200","252.8100"
"2013/04/25","274.7000","5837868.0000","271.5300","275.8000","270.5000"
"2013/04/24","268.7800","1851290.0000","269.5000","271.4700","266.8100"
"2013/04/23","268.9000","2270014.0000","264.5000","269.8700","264.5000"
"2013/04/22","263.5500","2101281.0000","259.3500","264.6000","258.0300"
"2013/04/19","260.3200","2601570.0000","258.1600","262.8800","257.5000"
"2013/04/18","259.4200","3137451.0000","266.8100","266.9899","256.6000"
"2013/04/17","267.4000","3135091.0000","270.8000","270.8500","264.2500"
"2013/04/16","272.3400","2136703.0000","269.3100","272.8000","268.0600"
"2013/04/15","267.7200","3323032.0000","271.0800","275.1200","267.1000"
"2013/04/12","272.8700","2865875.0000","270.1200","273.2700","267.0200"
"2013/04/11","269.8500","3090366.0000","264.7400","270.9700","264.7400"
"2013/04/10","264.7700","2321007.0000","261.7800","265.9800","259.3200"
"2013/04/09","261.1400","2156382.0000","258.8500","262.6100","257.0000"
"2013/04/08","258.9500","2295573.0000","255.9200","259.6790","255.6300"
"2013/04/05","255.4800","2556957.0000","255.7200","256.1800","253.6700"
"2013/04/04","259.0800","1964277.0000","259.2300","260.4100","256.1200"
"2013/04/03","259.0300","2413113.0000","262.1200","263.6700","257.7500"
"2013/04/02","263.3220","2630881.0000","262.4000","265.8900","260.5500"
"2013/04/01","261.6100","2524625.0000","266.9800","267.4000","261.0100"
"2013/03/28","266.4900","2473257.0000","265.8200","267.3750","264.0600"
"2013/03/27","265.3000","2874824.0000","258.7500","265.9300","257.9000"
"2013/03/26","260.3100","2420504.0000","257.0500","261.4800","256.2800"
"2013/03/25","256.0200","2513758.0000","258.5800","259.4290","254.5000"
"2013/03/22","257.7500","3120954.0000","254.5500","257.7700","252.0700"
"2013/03/21","253.3900","2801078.0000","256.1100","257.0000","252.6800"
"2013/03/20","257.2780","2734401.0000","258.0500","259.7600","254.5501"
"2013/03/19","256.4100","3737690.0000","258.4000","259.5000","252.6200"
"2013/03/18","257.8900","2719453.0000","259.3000","261.4900","257.1200"
"2013/03/15","261.8200","4865199.0000","264.9800","267.2600","260.0500"
"2013/03/14","265.7400","5225850.0000","269.6700","270.0000","263.5300"
"2013/03/13","275.1000","1884015.0000","275.2400","276.5000","272.6400"
"2013/03/12","274.1300","3245906.0000","271.0000","277.4000","270.3601"
"2013/03/11","271.2400","1904365.0000","273.4300","273.9900","270.4000"
"2013/03/08","274.1900","1879762.0000","275.0000","275.4400","271.5000"
"2013/03/07","273.8800","1938987.0000","274.1000","274.8000","271.8500"
"2013/03/06","273.7900","2050334.0000","275.7600","276.4890","271.8320"
"2013/03/05","275.5900","3684813.0000","274.0000","276.6800","269.9900"
"2013/03/04","273.1100","3451448.0000","265.3600","273.3000","264.1400"
"2013/03/01","265.7400","2956724.0000","263.2700","266.6000","261.0400"
"2013/02/28","264.2700","2666299.0000","261.8100","267.0000","260.6300"
"2013/02/27","263.2500","2906804.0000","259.4000","265.8300","256.8600"
"2013/02/26","259.3600","3347611.0000","260.8900","262.0400","255.7300"
"2013/02/25","259.8700","3032009.0000","266.9400","268.6940","259.6500"
"2013/02/22","265.4200","3122802.0000","266.6200","267.1100","261.6100"
"2013/02/21","265.9400","3633797.0000","265.1200","269.4800","263.2500"
"2013/02/20","266.4100","3528862.0000","270.2000","274.3000","266.3710"
"2013/02/19","269.7500","2853252.0000","265.9100","270.1100","264.5000"
"2013/02/15","265.0900","3979632.0000","267.6300","268.9200","263.1100"
"2013/02/14","269.2400","3461880.0000","267.3700","270.6500","265.4000"
"2013/02/13","269.4700","5290202.0000","261.5300","269.9600","260.3000"
"2013/02/12","258.7000","2931544.0000","259.1900","260.1600","257.0000"
"2013/02/11","257.2100","3401493.0000","263.2000","263.2500","256.6000"
"2013/02/08","261.9500","3879078.0000","261.4000","265.2500","260.5550"
"2013/02/07","260.2300","3975097.0000","264.1000","264.1000","255.1100"
"2013/02/06","262.2200","2766166.0000","265.1600","266.8900","261.1100"
"2013/02/05","266.8900","4009815.0000","262.0000","268.0300","261.4600"
"2013/02/04","259.9800","3723293.0000","262.7800","264.6840","259.0700"
"2013/02/01","265.0000","6112456.0000","268.9300","268.9300","262.8000"
"2013/01/31","265.5000","6769474.0000","271.0400","275.9400","263.6991"
"2013/01/30","272.7640","13062990.0000","283.0000","284.2000","267.1100"
"2013/01/29","260.3500","9831883.0000","275.3500","275.4600","258.3500"
"2013/01/28","276.0400","4317763.0000","283.7800","284.4800","274.4000"
"2013/01/25","283.9900","4957365.0000","275.0000","284.7200","274.4000"
"2013/01/24","273.6200","3411246.0000","269.3700","276.6500","269.3700"
"2013/01/23","268.1100","2498471.0000","270.5700","271.0900","266.6500"
"2013/01/22","270.1900","2135542.0000","271.6200","272.1000","269.2300"
"2013/01/18","272.1200","2940348.0000","270.8300","274.5000","269.6000"
"2013/01/17","270.4800","1883293.0000","271.5000","271.9700","269.2100"
"2013/01/16","268.9300","2062629.0000","270.5300","271.2400","267.8300"
"2013/01/15","271.9000","2326204.0000","270.6800","272.7300","269.3000"
"2013/01/14","272.7300","4260740.0000","268.0000","274.2600","267.5400"
"2013/01/11","267.9400","2413064.0000","265.1000","268.4300","264.1100"
"2013/01/10","265.3400","2863098.0000","268.5400","268.7400","262.3000"
"2013/01/09","266.3500","2262402.0000","268.1700","269.5000","265.4010"
"2013/01/08","266.3800","3008773.0000","267.0700","268.9800","263.5670"
"2013/01/07","268.4592","4909389.0000","262.9700","269.7250","262.6700"
"2013/01/04","259.1500","1874011.0000","257.5800","259.8000","256.6500"
"2013/01/03","258.4800","2750470.0000","257.2700","260.8800","256.3700"
"2013/01/02","257.3100","3270560.0000","256.0800","258.0999","253.2600"
"2012/12/31","250.8700","3418645.0000","243.7500","252.4100","242.7500"
"2012/12/28","245.1800","1856145.0000","245.8500","247.4400","245.0500"
"2012/12/27","248.3100","3638544.0000","248.2800","249.3500","242.8600"
"2012/12/26","248.6314","4150607.0000","257.1500","257.4200","248.0400"
"2012/12/24","258.6200","986435.0000","257.3000","259.5000","256.9600"
"2012/12/21","256.9200","4702802.0000","257.8200","258.3800","255.7400"
"2012/12/20","261.5000","2544960.0000","258.3600","262.4100","256.5400"
"2012/12/19","257.9900","2299965.0000","261.3000","261.6699","257.6800"
"2012/12/18","260.4000","4960511.0000","254.5700","263.1100","254.5700"
"2012/12/17","253.8600","2276362.0000","249.8100","254.0000","249.2600"
"2012/12/14","249.1900","2526888.0000","250.1100","251.9000","247.7900"
"2012/12/13","251.2500","2458812.0000","251.1100","254.5400","250.0200"
"2012/12/12","251.7600","2627923.0000","251.0700","254.3600","250.0600"
